chr,start,stop,CpG_count,mean_group1,mean_group2,logFC,logCPM,PValue,FDR,fold_change
chr9,136076001,136076500,17,20.5,3,2.03074345501206,1.6204439166854,2.7942693107753e-4,0.0223837225971756,4.08615365237018
chr9,137792501,137793000,20,21.5,2.5,2.35304347903837,1.64404419830525,4.24281112034967e-5,0.0130634844750863,5.10900900657081
chr10,13977001,13977500,9,3.5,10,-2.17361792915403,0.996095825108121,5.7693699847042e-4,0.0315040182645092,0.221654117981266
chr10,15851001,15851500,1,3.5,10,-2.17148668878761,0.996798230377731,0.00112768691650325,0.0425501267704601,0.221981801441985
chr10,18568001,18568500,4,7,13,-1.58014172522314,1.45277293598692,0.00139704350887295,0.0477743625936323,0.334449032000817
chr10,18569501,18570000,1,9.5,15.5,-1.39963496312516,1.72765882400507,0.00120640767536187,0.0452739178116049,0.379025032031845
chr10,38527001,38527500,16,17.5,26.5,-1.29895024535778,2.46418005863702,5.44596364287876e-5,0.0135727932641176,0.406421817137528
chr10,38527501,38528000,9,11,22,-1.69393845193183,2.0875061043642,4.21351704595768e-6,0.00414440113267869,0.309082000965091
chr10,38803001,38803500,11,2.5,8,-2.3162193366617,0.721720634536982,8.5888038110361e-4,0.0375689514448215,0.200792969793606
chr10,41875501,41876000,10,4.5,10,-1.82468275416629,1.07520800965527,0.00143831407736382,0.0488396089466156,0.282303172295186
chr10,41890001,41890500,5,9,15,-1.42932847985819,1.67704896482003,0.00141483183314583,0.0482103333939154,0.371303680303503
chr10,41895001,41895500,12,6,14.5,-1.95505533133781,1.48401911665073,5.48762187913611e-5,0.0135727932641176,0.257910903040481
chr10,41910501,41911000,7,9.5,20,-1.7654462446134,1.94096605469687,7.81872305727173e-6,0.00573812528795407,0.294135690182299
chr10,42296001,42296500,7,3,11.5,-2.58567030501886,1.0796499654391,3.42394274643166e-5,0.0130068934895622,0.166584917962887
chr10,42303001,42303500,7,5.5,12,-1.80471038453361,1.29433569045096,7.5825031903543e-4,0.0375689514448215,0.286238495656752
chr10,42303501,42304000,13,5,11,-1.81426671205251,1.1871353683538,8.7822130313213e-4,0.0375689514448215,0.28434873435709
chr10,42306501,42307000,14,5.5,13.5,-1.9737038707846,1.39341435110737,5.17013907695352e-5,0.0135727932641176,0.254598553765161
chr10,42310501,42311000,15,5.5,12,-1.80468509797918,1.29434859535473,0.00126872471158402,0.0468148723918073,0.286243512689824
chr10,44291501,44292000,8,3,9.5,-2.31250152036563,0.911924248324616,3.1252679489692e-4,0.0242410264927834,0.201311079344451
chr10,49516501,49517000,9,9,18,-1.69087017843873,1.82806643944421,4.78438386580866e-5,0.0135727932641176,0.309740045289075
chr10,50313001,50313500,9,9,15,-1.4293865696633,1.67508663096047,0.00141483183314583,0.0482103333939154,0.371288730141768
chr10,61378001,61378500,11,6,12,-1.68248829939159,1.3266377616621,7.5825031903543e-4,0.0375689514448215,0.311544834214684
chr10,61713001,61713500,5,2.5,8.5,-2.40266698903901,0.772184637092593,4.9049913259967e-4,0.0281127206952951,0.189114647126363
chr10,61863501,61864000,6,3,10.5,-2.45521620249288,0.997785958879925,1.4812290668315e-4,0.0178511716349919,0.182350213952185
chr10,67951501,67952000,3,2.5,8,-2.31618066857078,0.72312697143628,8.5888038110361e-4,0.0375689514448215,0.200798351655082
chr10,72492001,72492500,10,6,12.5,-1.7409291092903,1.35989198592987,4.7567056267043e-4,0.0281127206952951,0.299176941311961
chr10,73848001,73848500,10,18.5,2.5,2.13788141105335,1.48257206146497,4.7567056267043e-4,0.0281127206952951,4.40115264963433
chr10,74575501,74576000,3,5,11,-1.81373366709405,1.18988032854782,8.2667203922442e-4,0.0375689514448215,0.284453814543481
chr10,84337001,84337500,6,2.5,9.5,-2.56145361251286,0.867007645952614,8.85327139054372e-5,0.01559412835906,0.16940476818852299
chr10,84453501,84454000,4,5,13,-2.05284572606638,1.33000242560757,1.1872872069362e-4,0.0161166266587933,0.241008222661185
chr10,86774501,86775000,6,6,11.5,-1.6216799834822,1.29128107270592,0.00121128593299944,0.045447522198338,0.324956839073845
chr10,89536501,89537000,21,24,2.5,2.50629809544601,1.76171933111731,1.67003060622261e-5,0.00906717332553371,5.68160326859404
chr10,89787001,89787500,7,3,9.5,-2.31253963850892,0.910518503233686,3.1252679489692e-4,0.0242410264927834,0.201305760477346
chr10,90122501,90123000,3,4.5,12,-2.08545800860049,1.22667325910559,1.2019851632298e-4,0.0161166266587933,0.235621320023886
chr10,90166501,90167000,3,2.5,8,-2.31621906276544,0.721714109945186,8.5888038110361e-4,0.0375689514448215,0.200793007914239
chr10,93027001,93027500,2,4,10,-1.98858483414036,1.03723543514181,0.00143831407736382,0.0488396089466156,0.251985943928303
chr10,93392501,93393000,9,8,14,-1.49733557386024,1.56887057400062,8.3117616330095e-4,0.0375689514448215,0.354206950272707
chr10,93696001,93696500,9,8,14,-1.4973808118635,1.56823104881345,8.3882476778502e-4,0.0375689514448215,0.35419584372316
chr10,97888001,97888500,10,20.5,3.5,1.81005567870027,1.64341098171592,0.00114657957585723,0.0432132142987061,3.50655821312674
chr10,104066501,104067000,6,2.5,8.5,-2.40266726291731,0.772191161645853,4.9049913259967e-4,0.0281127206952951,0.189114611225225
chr10,110494001,110494500,10,17,2.5,2.02254750857523,1.39699545298704,9.335949446266e-4,0.0375689514448215,4.06300603807702
chr10,113114501,113115000,5,15,22.5,-1.28417045001313,2.2479625129297802,2.207130436078e-4,0.0217239916706777,0.410606835566511
chr10,113720501,113721000,11,8.5,15.5,-1.55514464794016,1.67868892453123,7.3413060404559e-4,0.0369367934192102,0.340294408710258
chr10,114725001,114725500,2,2.5,8.5,-2.4095544763814,0.771460388883792,0.00107700350573386,0.0408051615807978,0.188213957452402
chr10,114990501,114991000,7,6.5,14,-1.79059187916966,1.48435647546073,1.7187626673274e-4,0.0199273977770873,0.28905343476504203
chr10,115320501,115321000,8,5,11.5,-1.87720228097124,1.22701366627518,5.1979817571551e-4,0.0290951018046358,0.272211084310081
chr10,115888001,115888500,5,3,9,-2.2353105782168,0.865970241569794,5.3625693651824e-4,0.0297607045315696,0.212375525421336
chr10,116938001,116938500,4,3.5,10,-2.17404473504234,0.995374208701747,6.1670239349167e-4,0.0334811239943494,0.221588553681302
chr10,119806001,119806500,6,19,2.5,2.17638746823052,1.511688605422,3.1966917821485e-4,0.0245278979085754,4.5202026974624
chr10,119907501,119908000,14,18.5,3,1.8836706058762,1.51199718305873,0.0010726184264012,0.0406524752745375,3.69012734968526
chr10,120593001,120593500,2,4,10.5,-2.05834757164755,1.07692241474827,3.2698525815796e-4,0.0249351170750558,0.240090866734907
chr10,120683501,120684000,5,3,11.5,-2.58567030501886,1.0796499654391,3.42394274643166e-5,0.0130068934895622,0.166584917962887
chr10,123010501,123011000,6,7,13,-1.57993993248251,1.45144847217755,9.4806272481996e-4,0.0375689514448215,0.334495815350739
chr10,125724001,125724500,6,11,17.5,-1.36532578522956,1.89532814150647,5.913678591426e-4,0.0322480434843225,0.388146777418491
chr10,127176501,127177000,17,20.5,2.5,2.28465432925048,1.58986887626781,1.1587635033752e-4,0.0161166266587933,4.87247346674907
chr10,127180501,127181000,9,5,11,-1.81751561044927,1.18711598691274,0.00134495435191918,0.0468148723918073,0.283709111501111
chr10,132342501,132343000,10,19,3,1.92180082468706,1.53859117199482,6.8486906549201e-4,0.0359643756014137,3.78895715117314
chr10,132697501,132698000,19,20,3.5,1.78184430500234,1.62205983728604,9.1497472753035e-4,0.0375689514448215,3.43865482687005
chr10,133381501,133382000,22,20,2.5,2.24912527087643,1.56367348648666,1.9720749305165e-4,0.0217239916706777,4.75394519285767
chr11,14289001,14289500,4,3,10,-2.38584539994669,0.953735418258573,1.8113381757618e-4,0.0207554463395178,0.191332598443639
chr11,28732501,28733000,3,4,10,-1.98858510796485,1.03724192925268,0.00143831407736382,0.0488396089466156,0.251985896101207
chr11,29348001,29348500,5,4.5,12,-2.08535454690166,1.22733285264472,1.2210474872363e-4,0.0161166266587933,0.235638218020687
chr11,32107501,32108000,9,2.5,8,-2.31619986579574,0.722420395672211,8.5888038110361e-4,0.0375689514448215,0.20079567974912
chr11,32890001,32890500,14,22,3.5,1.92132290773955,1.72219792290548,3.6202568343817e-4,0.0270743618482051,3.78770220339299
chr11,41532501,41533000,8,22.5,3.5,1.94786855710581,1.74311356713486,3.4951854610665e-4,0.0262643775101197,3.85804121899854
chr11,43734001,43734500,19,21,3,2.08320291011563,1.64826093214393,0.00122446825965939,0.0459150325645383,4.23746928236514
chr11,45398501,45399000,19,28,5.5,1.62333156660415,2.06520634067251,2.6792910905346e-4,0.0221995249485186,3.08085667179738
chr11,57793501,57794000,3,2.5,8,-2.31618066857078,0.72312697143628,8.5888038110361e-4,0.0375689514448215,0.200798351655082
chr11,58925501,58926000,1,2.5,8,-2.31740054585839,0.721701060845084,0.00104794010073234,0.0399807670763997,0.20062863746615
chr11,66187501,66188000,5,6,12.5,-1.74096748547816,1.35853729225688,4.7567056267043e-4,0.0281127206952951,0.299168983207526
chr11,68168501,68169000,10,17,2.5,2.01781052510801,1.39633101660924,0.0013308031452672,0.0468148723918073,4.04968733289048
chr11,68781501,68782000,15,23.5,4,1.82204699822889,1.81157236960825,3.2127661912475e-4,0.0246440250283703,3.53582530786294
chr11,68944001,68944500,5,3.5,10.5,-2.24396927070189,1.03759203121601,9.2195825312447e-4,0.0375689514448215,0.211104718323009
chr11,70358501,70359000,14,21,3.5,1.85457180625383,1.67334877678099,7.956037120189e-4,0.0375689514448215,3.61644398570795
chr11,71885001,71885500,11,4,9.5,-1.91533692921338,0.994368426303097,9.1693449057221e-4,0.0375689514448215,0.265110013912315
chr11,77406001,77406500,6,8.5,16.5,-1.64708627194555,1.72964659250074,1.3210807585067e-4,0.0170992012716355,0.31928434629359
chr11,86485501,86486000,4,4.5,10.5,-1.89555279665449,1.11381877080384,0.0012190034322593,0.0457212144323228,0.26877059320318
chr11,87094001,87094500,4,6,11.5,-1.62157959151967,1.29262892207574,0.001200937811076,0.0450936922553617,0.324979452439091
chr11,92879501,92880000,4,4.5,10,-1.82468275416629,1.07520800965527,0.00143831407736382,0.0488396089466156,0.282303172295186
chr11,102757001,102757500,6,3,10.5,-2.45558866999061,0.99640661145489,1.0444273332139e-4,0.0161166266587933,0.182303141799598
chr11,103405501,103406000,9,7,13.5,-1.63394315151436,1.48404217845296,6.1130901066744e-4,0.0332296418298876,0.322206353708697
chr11,104908001,104908500,4,2.5,10,-2.63472098109765,0.912947885573182,4.95772215590918e-5,0.0135727932641176,0.161016341425688
chr11,107727001,107727500,7,5,11,-1.81471432084574,1.18852026895473,0.00146058562547631,0.0495025930737536,0.284260526352019
chr11,108026001,108026500,7,5.5,13.5,-1.97333786625074,1.39545767084406,1.8385892105222e-4,0.0208690299986604,0.25466315234181
chr11,110164501,110165000,7,27.5,6,1.47394235715084,2.06491851788337,7.386700921001e-4,0.0369909228851993,2.7777992824027
chr11,113713001,113713500,8,2.5,8.5,-2.40262859433382,0.773594864355223,4.9049913259967e-4,0.0281127206952951,0.189119680135792
chr11,115692001,115692500,4,17.5,2.5,2.05837478994644,1.42392780484021,0.001200937811076,0.0450936922553617,4.16516829675683
chr11,119388501,119389000,6,4.5,10,-1.8246632880443,1.07589319878628,0.00143831407736382,0.0488396089466156,0.282306981405849
chr11,121552001,121552500,6,6,11.5,-1.62157986529036,1.29263536788069,0.001200937811076,0.0450936922553617,0.324979390769898
chr11,121725001,121725500,7,4,11,-2.12432572570012,1.11693702899536,6.1105953491476e-4,0.0332296418298876,0.229358181193197
chr11,124952501,124953000,2,3.5,9.5,-2.09968228195078,0.954820287933989,9.9759282613422e-4,0.038190586360586,0.23330962292499
chr11,126456501,126457000,15,18,2.5,2.09902582263156,1.45486121585183,8.07596180733e-4,0.0375689514448215,4.28419997447906
chr11,128817501,128818000,6,2.5,8.5,-2.40231923165206,0.77358833417061,5.1100151690934e-4,0.0288873831953471,0.189160238149167
chr11,132014001,132014500,6,9.5,16.5,-1.48929959624709,1.77815467473143,5.4136320015834e-4,0.0299702349332092,0.356185428860904
chr12,1260501,1261000,6,4.5,10,-1.82466356186878,1.07589968303119,0.00143831407736382,0.0488396089466156,0.282306927823801
chr12,4532501,4533000,5,2.5,8,-2.31618094246705,0.723133501722226,8.5888038110361e-4,0.0375689514448215,0.200798313533434
chr12,6509501,6510000,9,2.5,8.5,-2.40266671516076,0.772178112567097,4.9049913259967e-4,0.0281127206952951,0.189114683027501
chr12,6510001,6510500,3,2.5,9.5,-2.56145306482804,0.866994608558412,8.85327139054372e-5,0.01559412835906,0.169404832499021
chr12,12349001,12349500,8,3.5,12.5,-2.49280127343991,1.19293161063367,6.23153829649166e-6,0.00489213317471299,0.177660975935158
chr12,12349501,12350000,14,3,10,-2.38578808617537,0.955835607279378,1.8113381757618e-4,0.0207554463395178,0.19134019964161
chr12,23213501,23214000,6,4,10,-1.9897255985152,1.03514802231027,6.7338109714224e-4,0.0354058278541578,0.251786772959314
chr12,27562501,27563000,2,3,9.5,-2.31292714061256,0.909812797775335,3.3353963252005e-4,0.0253081189986344,0.201251697818029
chr12,27563001,27563500,8,4,9.5,-1.91912817998735,0.992965841692574,0.00134215826741987,0.0468148723918073,0.264414247290506
chr12,45975501,45976000,7,2.5,8.5,-2.41219794803902,0.770795114205906,7.7134436981697e-4,0.0375689514448215,0.187869405968623
chr12,58868501,58869000,5,3,9.5,-2.31025066850541,0.912611248667818,4.1298643636735e-4,0.0281127206952951,0.20162540431408
chr12,89610001,89610500,4,4.5,11,-1.96095210831799,1.15283287316294,5.3847666330657e-4,0.029818069377163,0.256858886386792
chr12,92092501,92093000,9,6,12,-1.68250721386013,1.32595234391534,7.5825031903543e-4,0.0375689514448215,0.311540749729625
chr12,99799001,99799500,3,4.5,10.5,-1.89442629799895,1.11453453534673,8.8297719639636e-4,0.0375689514448215,0.268980539130643
chr12,100296501,100297000,2,2.5,9.5,-2.56141784168258,0.86771594297509,8.92032955433727e-5,0.01559412835906,0.169408968538677
chr12,109851001,109851500,7,3,10,-2.38578781235089,0.95582909602021,1.8113381757618e-4,0.0207554463395178,0.191340235958111
chr12,116415001,116415500,15,23.5,3.5,2.0112597448697,1.79147266318235,1.7994501639548e-4,0.0207554463395178,4.03134078464404
chr12,133106001,133106500,11,11.5,18,-1.34252079961697,1.9383552381481,7.386700921001e-4,0.0369909228851993,0.394331044855761
chr13,25786001,25786500,6,4.5,11,-1.96095210831799,1.15283287316294,5.3847666330657e-4,0.029818069377163,0.256858886386792
chr13,27124501,27125000,4,2.5,8,-2.31579986616443,0.723140032036042,9.5740561627903e-4,0.0375689514448215,0.200851359800051
chr13,42029001,42029500,2,2.5,9,-2.48385875424202,0.821038928410887,1.8047313510412e-4,0.0207554463395178,0.178765624325852
chr13,42108001,42108500,5,2.5,8.5,-2.40268591213046,0.771473432198349,4.9049913259967e-4,0.0281127206952951,0.189112166622729
chr13,42108501,42109000,5,8,15,-1.59620440170809,1.62561479966299,3.4951854610665e-4,0.0262643775101197,0.330745996409834
chr13,49662001,49662500,13,19,2.5,2.18454552096454,1.51298338635172,3.8878944854614e-4,0.0281127206952951,4.54583563429996
chr13,65919001,65919500,6,4.5,12,-2.08547340303303,1.22597509750412,1.1783287098584e-4,0.0161166266587933,0.235618805814672
chr13,72819501,72820000,6,2.5,9.5,-2.56147280948255,0.866306151162372,8.85327139054372e-5,0.01559412835906,0.169402514048547
chr13,75804501,75805000,7,3.5,10.5,-2.24231235585952,1.03824737736797,4.6959260586976e-4,0.0281127206952951,0.211347308384132
chr13,94772001,94772500,8,3,9,-2.23529165595668,0.866678101043914,5.3625693651824e-4,0.0297607045315696,0.212378310938148
chr13,106489501,106490000,6,2.5,8,-2.31627380945414,0.722433450575786,9.0789775024451e-4,0.0375689514448215,0.200785388463548
chr14,22609501,22610000,12,18.5,2.5,2.13740856206791,1.48060496935693,5.0752069105925e-4,0.0286961719482868,4.399710390874
chr14,33360501,33361000,6,22,3.5,1.91568009230874,1.71962569311107,1.5813298703289e-4,0.0188765665532463,3.77291629260895
chr14,60312501,60313000,7,3.5,11,-2.30968812669218,1.07864504010509,2.068742404019e-4,0.0217239916706777,0.201704038282681
chr14,69769501,69770000,25,17.5,2.5,2.05967426351322,1.4259200464556,9.3615780120111e-4,0.0375689514448215,4.16892166408955
chr14,70377001,70377500,4,4.5,10.5,-1.89403006040355,1.11589559054401,9.3188605097228e-4,0.0375689514448215,0.269054425043141
chr14,90367001,90367500,9,3,9,-2.23062445084206,0.86665854942468,0.00127020728605576,0.0468148723918073,0.213066480064865
chr15,19902501,19903000,1,10.5,17.5,-1.43155283954746,1.87119868658744,3.108932803994e-4,0.0242410264927834,0.37073164217847
chr15,20309001,20309500,1,16,24.5,-1.31426774080044,2.35315856291002,6.10902665832331e-5,0.0135727932641176,0.402129549823304
chr15,20309501,20310000,2,16,23.5,-1.25442146959291,2.3176304649879,1.8662483008053e-4,0.0210605841572388,0.419161620263264
chr15,20310001,20310500,1,17,30.5,-1.53650853123782,2.57169804442624,3.2827799459984e-4,0.0250301667334098,0.344718700180797
chr15,22886501,22887000,7,4.5,11.5,-2.02456469516112,1.18950575683134,1.9663862002146e-4,0.0217153799289572,0.245779297515938
chr15,26893001,26893500,15,21,3.5,1.85670677430661,1.67335503844998,0.00110117607237465,0.0416249643020577,3.62179973166835
chr15,29831001,29831500,1,3,9,-2.2353303218028,0.865282203105006,5.3625693651824e-4,0.0297607045315696,0.212372619037354
chr15,34906501,34907000,7,2.5,8.5,-2.40550668223413,0.771466910527198,8.2923074524259e-4,0.0375689514448215,0.188742774079432
chr15,36974501,36975000,6,3.5,9.5,-2.10037010226149,0.952727853291025,9.2718139830476e-4,0.0375689514448215,0.23319841657524
chr15,49006001,49006500,6,6.5,13.5,-1.73593647179212,1.45582893063352,4.7518556206621e-4,0.0281127206952951,0.300214076326421
chr15,49311001,49311500,1,3,9,-2.23521806819018,0.865989784993901,5.863646307739e-4,0.0319816641814455,0.2123891440274
chr15,49609001,49609500,1,6.5,15,-1.88905224835,1.54573033476848,7.39424715048635e-5,0.0141666089873896,0.269984362082452
chr15,50368501,50369000,9,19,2.5,2.17929181135485,1.51234533178756,5.0261651774964e-4,0.0284964875937414,4.52931165159232
chr15,51738001,51738500,10,5,11,-1.81375258449887,1.18918723677067,8.2667203922442e-4,0.0375689514448215,0.28445008465426
chr15,52453501,52454000,2,4.5,10.5,-1.89446413421574,1.11314212826573,8.8297719639636e-4,0.0375689514448215,0.268973484921507
chr15,55195501,55196000,10,4,10,-2.00021685806083,1.033768561234,0.00136245037331992,0.0470578560588441,0.249962424185805
chr15,55271001,55271500,4,6.5,13,-1.68433669001974,1.42395812626587,6.9719095800065e-4,0.0365901032598084,0.311145936459203
